asset_id_base,rates
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BDP', 'rate': 130175879.6393839}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BDX', 'rate': 524827.8672742145}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEAT', 'rate': 1522522.2736046836}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEE', 'rate': 1767742.8944877926}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEL', 'rate': 43764.657641588274}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEMD', 'rate': 259450831.00597724}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEPRO', 'rate': 19905229.977333356}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BERRY', 'rate': 18876936.53300633}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BEST', 'rate': 77856.6874795538}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BETA', 'rate': 305832.78085705976}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BETH', 'rate': 15.751751043179578}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BFC', 'rate': 440829.9638087561}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BGC', 'rate': 802208.273885984}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BGN', 'rate': 51196.667827567755}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BHP', 'rate': 205307.54178031618}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BICO', 'rate': 72972.70603685228}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIDR', 'rate': 429600734.58527887}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIFI', 'rate': 58.285143396031465}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIOFI', 'rate': 33081831.927147824}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIOT', 'rate': 17467455.123036813}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIST', 'rate': 1220239.317089676}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BITCI', 'rate': 4622266.216707205}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BITR', 'rate': 53412.556593034926}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BIX', 'rate': 4762532.093224955}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BKNU', 'rate': 3244688795.623665}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BKR', 'rate': 719708.9390341812}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLD', 'rate': 103661.43325198277}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLITZ', 'rate': 11632120.87657074}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLK', 'rate': 1510826.331711215}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLOCK', 'rate': 219820.60871324706}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLOK', 'rate': 10704562.032515546}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLUR', 'rate': 47904.24653449781}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BLZ', 'rate': 329972.42928996694}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BMAX', 'rate': 238229.63663643817}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BMP', 'rate': 50270528.76864752}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNA', 'rate': 58537472.158606686}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNB', 'rate': 86.05611207767552}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNB3L', 'rate': 110370.69901708562}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNB3S', 'rate': 175070.31892191435}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNB5L', 'rate': 126881.8002923776}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNB5S', 'rate': 34624.95114824006}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNBDOWN', 'rate': 2761126.6235276083}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNBUP', 'rate': 526.34387824724}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNC', 'rate': 113160.03542304713}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNS', 'rate': 71937684.8075193}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNT', 'rate': 49284.32378212511}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNX', 'rate': 48844.010665548005}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNX3L', 'rate': 249926.90704290668}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BNX3S', 'rate': 12987.996721063011}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOA', 'rate': 949074.8623116656}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOB', 'rate': 196003.8056708797}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOBA', 'rate': 121835.91700869161}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOLT', 'rate': 5530746.790698517}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOND', 'rate': 6857.856054496952}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BONDLY', 'rate': 4177517.26324295}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BONE', 'rate': 24456.02698333189}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOO', 'rate': 15119.439648877802}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BORA', 'rate': 153538.2086479678}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BORING', 'rate': 8592790.64885642}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOSON', 'rate': 118499.97368675057}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BOX', 'rate': 138902122.08269322}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BPX', 'rate': 351133281.2272595}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRD', 'rate': 5625673.015601309}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BREED', 'rate': 741293.459683217}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRG', 'rate': 26933007.160642844}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRISE', 'rate': 60082688457.900986}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRL', 'rate': 150421.13635978822}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRL20', 'rate': 150406.34723815747}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRT', 'rate': 10078760.009404976}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRWL', 'rate': 10683966.671908751}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BRZ', 'rate': 149500.34789422914}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSGG', 'rate': 19915307.19789901}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSP', 'rate': 201604677.88848805}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BST', 'rate': 576110648.4566259}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSV3L', 'rate': 93476.93593367396}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSV3S', 'rate': 256395.82563346394}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSV5L', 'rate': 25508.22220364801}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSV5S', 'rate': 58438.79286878489}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSW', 'rate': 151408.45243546448}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BSX', 'rate': 211254363.30578533}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTBS', 'rate': 167135.9540997378}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTC3L', 'rate': 8378397.393596487}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTC3S', 'rate': 185032.35118829572}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTC5L', 'rate': 47132.939331291396}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTC5S', 'rate': 127854.32445830239}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCDOM3L', 'rate': 36739.2108844025}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCDOM3S', 'rate': 134483.51354872508}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCDOWN', 'rate': 3051733.2140392116}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCP', 'rate': 64488.44062889378}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCST', 'rate': 43812.39893406421}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCUP', 'rate': 4701.002910188863}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCV', 'rate': 9497.735170508715}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTCZ', 'rate': 241077074.94991565}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTG', 'rate': 1683.0085711826282}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTM', 'rate': 1343234.8398974612}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTR', 'rate': 764679.8568725627}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTRST', 'rate': 29720.530874403066}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTS', 'rate': 2431537.380805527}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTSE', 'rate': 11930.010591666154}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTT', 'rate': 45540518772.058556}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTTC', 'rate': 45453790972.5264}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BTU', 'rate': 187001.2333070791}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BULL', 'rate': 8007778.737980009}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BURGER', 'rate': 45880.08870615496}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BUSD', 'rate': 28328.733221507882}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BUX', 'rate': 373808.0650983472}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BUY', 'rate': 7618482.0295108175}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BWO', 'rate': 191290.7424965166}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BYN', 'rate': 80755.69150694869}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'BZZ', 'rate': 55892.75524782051}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'C98', 'rate': 123813.27703412475}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'C983L', 'rate': 37345.49693506403}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'C983S', 'rate': 20149.09607879312}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAD', 'rate': 38792.94101250408}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAKE', 'rate': 7514.222879732685}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAPP', 'rate': 79658607.18267179}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAPS', 'rate': 642802.6158714857}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CARE', 'rate': 4155001.0302831237}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAS', 'rate': 3349988.417296285}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAST', 'rate': 271104.2392133917}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CATT', 'rate': 311623674.5402121}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CAW', 'rate': 482040495203.6915}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CBC', 'rate': 11554178.484710092}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CBETH', 'rate': 15.484208864309942}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CBK', 'rate': 39001.3501935427}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CBX', 'rate': 724048.72740864}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CCD', 'rate': 2983911.5964609487}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CCX', 'rate': 553403.0326302289}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CDEX', 'rate': 3701618413.331482}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CDT', 'rate': 74057.00392657866}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CEDS', 'rate': 35344.388648252265}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CEEK', 'rate': 309044.4044373146}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CEL', 'rate': 56254.577327943014}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELO', 'rate': 45318.25027946884}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELO3L', 'rate': 65694.3748228223}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELO3S', 'rate': 25507.477841028343}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELR', 'rate': 1048726.726306333}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELR3L', 'rate': 12153.650079117158}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELR3S', 'rate': 27902.74063503144}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CELT', 'rate': 44452859.468497}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CENNZ', 'rate': 1758912.085988262}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CERE', 'rate': 4448847.291242743}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CET', 'rate': 952110.1642979867}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CFG', 'rate': 90161.77132901996}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CFX', 'rate': 76433.62136976363}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CFX3L', 'rate': 26549.57272986523}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CFX3S', 'rate': 757346.1824672662}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CGG', 'rate': 301766.7592865652}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CGLD', 'rate': 45336.51021631851}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CGO', 'rate': 439.6178456842989}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHAT', 'rate': 45628859.51777743}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHE', 'rate': 599292.7473171531}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHESS', 'rate': 110043.03077035172}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHF', 'rate': 25990.957938562282}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHMB', 'rate': 99943532.4123231}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHNG', 'rate': 216751.2359227373}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHR', 'rate': 170198.00709919079}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHR3L', 'rate': 33923.883334517115}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHR3S', 'rate': 74060.82928099058}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHRO', 'rate': 28138975.81895877}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHRP', 'rate': 6360356.363499281}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHS', 'rate': 251690.29934400707}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHSB', 'rate': 151642.47745104576}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHZ', 'rate': 231883.63965626928}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHZ5L', 'rate': 185613.90223387227}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CHZ5S', 'rate': 35180.413837544715}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CICC', 'rate': 520559.8907303532}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CIND', 'rate': 18150319.5599052}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CIRUS', 'rate': 279439.2435826163}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CITY', 'rate': 6379.119943876065}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CIX100', 'rate': 1416829.999120776}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CKB', 'rate': 4371005.582032845}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CKU', 'rate': 855541.5033287251}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLI', 'rate': 4640.731880851156}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLO', 'rate': 9093711.832185863}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLOAK', 'rate': 80276.76302664012}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLP', 'rate': 23021225.26540564}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLT', 'rate': 3247.2528620450566}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLU', 'rate': 64240288553728.5}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLV', 'rate': 438494.7919131767}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CLXY', 'rate': 170537.29597635654}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CMCC', 'rate': 397086.86049803667}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CMCX', 'rate': 16252807.723224133}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CMP', 'rate': 277934.3059120689}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CND', 'rate': 27686462.7850304}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNEX', 'rate': 1371.618919543192}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNH', 'rate': 193745.2691025743}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNHT', 'rate': 193813.71925423152}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNS', 'rate': 4364316766.667515}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNTM', 'rate': 8882500.626036057}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CNY', 'rate': 194525.34919737268}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CO', 'rate': 1321582.8862532177}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COCOS', 'rate': 18100.166315895003}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COL', 'rate': 46941.57752439597}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COLA', 'rate': 322477.1858651404}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COMET', 'rate': 13214420.532347633}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COMP', 'rate': 640.5009268595777}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CONV', 'rate': 40248101.47712126}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COP', 'rate': 131847428.45566052}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COPPER', 'rate': 6917.992449513027}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CORE', 'rate': 14169.075579539895}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CORN', 'rate': 45.68743561466472}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COS', 'rate': 4140346.1729367496}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COT', 'rate': 1226701.379615563}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COTI', 'rate': 381788.44406045286}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COV', 'rate': 155323.25996302936}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COVAL', 'rate': 1789970.1795201963}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COVER', 'rate': 1970.0462975822873}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'COVN', 'rate': 66866.7176164347}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CPAN', 'rate': 28661.18109168841}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CPC', 'rate': 10061421.536819313}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CQT', 'rate': 186433.90615156566}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRAFT', 'rate': 2829413.770671186}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRE', 'rate': 5773376.8569084555}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CREAM', 'rate': 2347.4111736527457}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CREDI', 'rate': 10152326.304940026}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRFI', 'rate': 3252637.34930279}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRI', 'rate': 61632.76871625096}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRO', 'rate': 401862.20612598886}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRO5L', 'rate': 36990.55004882478}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRO5S', 'rate': 90498.4889745191}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRON', 'rate': 138688.9457935063}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRPT', 'rate': 290756.41608033713}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'CRTS', 'rate': 95141326.1154567}"
